order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member,new_product_id,product_system,source_file,source_folder_date,proposed_legacy_product_id,match_status,match_score,review_note,source_product_id,product_reconciliation_status,product_reconciled_flag,canonical_product_id,legacy_product_name,legacy_category,legacy_subcategory,legacy_brand,new_product_name,new_category,new_subcategory,new_brand,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand
20260722-0100,2026-07-22,S007,P1003,2,448.98,0,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260722-0101,2026-07-22,S001,P1019,1,178.99,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1019,legacy_original,True,P1019,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline,,,,,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline
20260722-0102,2026-07-22,S008,P1077,4,95.15,0,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1077,legacy_original,True,P1077,FieldRunner Storm Kit Battery Pack 276,emergency,battery pack,Blue Ridge Works,,,,,FieldRunner Storm Kit Battery Pack 276,emergency,battery pack,Blue Ridge Works
20260722-0103,2026-07-22,S004,P1017,3,64.63,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1017,legacy_original,True,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,,,,,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters
20260722-0104,2026-07-22,S005,P1039,2,367.84,0,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1039,legacy_original,True,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,,,,,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply
20260722-0105,2026-07-22,S007,P1020,1,169.18,20,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1020,legacy_original,True,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,,,,,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile
20260722-0106,2026-07-22,S006,P1022,1,349.84,10,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1022,legacy_original,True,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,,,,,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch
20260722-0107,2026-07-22,S008,P1015,2,172.68,10,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1015,legacy_original,True,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply
20260722-0108,2026-07-22,S006,P1063,2,75.92,5,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260722-0109,2026-07-22,S004,P1013,1,97.39,0,pickup,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1013,legacy_original,True,P1013,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works
20260722-0110,2026-07-22,S006,P1053,2,108.53,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1053,legacy_original,True,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,,,,,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works
20260722-0111,2026-07-22,S004,P1066,2,94.39,10,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1066,legacy_original,True,P1066,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember,,,,,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember
20260722-0112,2026-07-22,S003,P1019,1,170.04,5,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1019,legacy_original,True,P1019,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline,,,,,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline
20260722-0113,2026-07-22,S005,P1018,1,153.36,0,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1018,legacy_original,True,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,,,,,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember
20260722-0114,2026-07-22,S005,P1074,1,153.36,20,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1074,legacy_original,True,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember
20260722-0115,2026-07-22,S008,P1050,1,64.01,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1050,legacy_original,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,,,,,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260722-0116,2026-07-22,S005,P1020,1,190.33,10,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1020,legacy_original,True,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,,,,,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile
20260722-0117,2026-07-22,S007,P1060,1,154.39,0,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1060,legacy_original,True,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,,,,,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile
20260722-0118,2026-07-22,S004,P1034,2,160.42,5,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1034,legacy_original,True,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,,,,,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember
20260722-0119,2026-07-22,S008,P1054,2,60.08,15,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1054,legacy_original,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260722-0120,2026-07-22,S003,P1071,3,128.97,10,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1071,legacy_original,True,P1071,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply,,,,,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply
20260722-0121,2026-07-22,S005,P1007,3,106.8,5,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1007,legacy_original,True,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply
20260722-0122,2026-07-22,S002,P1056,4,144.01,0,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1056,legacy_original,True,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,,,,,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge
20260722-0123,2026-07-22,S001,P1025,1,99.68,20,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1025,legacy_original,True,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,,,,,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters
20260722-0124,2026-07-22,S004,P1042,3,115.25,0,ship_from_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1042,legacy_original,True,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,,,,,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember
20260722-0125,2026-07-22,S004,P1047,1,56.9,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1047,legacy_original,True,P1047,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply,,,,,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply
20260722-0126,2026-07-22,S008,P1030,2,119.95,5,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1030,legacy_original,True,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch
20260722-0127,2026-07-22,S001,P1036,2,149.83,5,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1036,legacy_original,True,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,,,,,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile
20260722-0128,2026-07-22,S008,P1002,3,203.43,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1002,legacy_original,True,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,,,,,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember
20260722-0129,2026-07-22,S005,P1017,1,64.63,0,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1017,legacy_original,True,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,,,,,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters
20260722-0130,2026-07-22,S008,P1038,2,196.88,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1038,legacy_original,True,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,,,,,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch
20260722-0131,2026-07-22,S001,P1024,3,86.06,5,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1024,legacy_original,True,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge
20260722-0132,2026-07-22,S002,P1072,4,114.15,15,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1072,legacy_original,True,P1072,CanyonNomad Travel Tumbler 271,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 271,hydration,insulated tumbler,TrailForge
20260722-0133,2026-07-22,S003,P1007,1,95.56,15,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1007,legacy_original,True,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply
20260722-0134,2026-07-22,S002,P1002,1,203.43,0,pickup,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1002,legacy_original,True,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,,,,,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember
20260722-0135,2026-07-22,S007,P1033,3,189.46,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1033,legacy_original,True,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,,,,,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters
20260722-0136,2026-07-22,S001,P1057,3,328.14,20,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1057,legacy_original,True,P1057,PineRunner 4P Tent 256,camping,tent,Rocky Top Outfitters,,,,,PineRunner 4P Tent 256,camping,tent,Rocky Top Outfitters
20260722-0137,2026-07-22,S006,P1062,2,145.09,15,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1062,legacy_original,True,P1062,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch,,,,,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch
20260722-0138,2026-07-22,S002,P1055,2,249.81,10,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1055,legacy_original,True,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply
20260722-0139,2026-07-22,S001,P1049,2,222.01,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1049,legacy_original,True,P1049,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters,,,,,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters
20260722-0140,2026-07-22,S002,P1013,2,92.52,5,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1013,legacy_original,True,P1013,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works
20260722-0141,2026-07-22,S006,P1022,2,310.97,20,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1022,legacy_original,True,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,,,,,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch
20260722-0142,2026-07-22,S005,P1075,2,165.22,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1075,legacy_original,True,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline
20260722-0143,2026-07-22,S006,P1014,2,194.44,5,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1014,legacy_original,True,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,,,,,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch
20260722-0144,2026-07-22,S003,P1046,2,221.75,5,ship_from_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1046,legacy_original,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,,,,,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
20260722-0145,2026-07-22,S008,P1045,1,348.41,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1045,legacy_original,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,,,,,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260722-0146,2026-07-22,S007,P1079,1,230.59,10,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1079,legacy_original,True,P1079,MoonRambler Stormproof Jacket 278,outerwear,rain shell,Switchback Supply,,,,,MoonRambler Stormproof Jacket 278,outerwear,rain shell,Switchback Supply
20260722-0147,2026-07-22,S008,P1001,1,130.82,0,ship_from_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1001,legacy_original,True,P1001,SummitRunner Lightweight Jacket 200,outerwear,rain shell,Rocky Top Outfitters,,,,,SummitRunner Lightweight Jacket 200,outerwear,rain shell,Rocky Top Outfitters
20260722-0148,2026-07-22,S005,P1055,2,277.57,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1055,legacy_original,True,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply
20260722-0149,2026-07-22,S003,P1078,3,146.35,0,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1078,legacy_original,True,P1078,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch
20260722-0150,2026-07-22,S006,P1037,3,73.4,20,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1037,legacy_original,True,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,,,,,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works
20260722-0151,2026-07-22,S005,P1012,1,111.29,10,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1012,legacy_original,True,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,,,,,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile
20260722-0152,2026-07-22,S008,P1074,3,191.7,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1074,legacy_original,True,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember
20260722-0153,2026-07-22,S007,P1024,1,90.59,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1024,legacy_original,True,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge
20260722-0154,2026-07-22,S002,P1017,3,51.7,20,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1017,legacy_original,True,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,,,,,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters
20260722-0155,2026-07-22,S002,P1067,1,266.98,0,in_store,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1067,legacy_original,True,P1067,CreekRambler Alpine Jacket 266,outerwear,rain shell,Creekline,,,,,CreekRambler Alpine Jacket 266,outerwear,rain shell,Creekline
20260722-0156,2026-07-22,S004,P1030,1,119.95,5,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1030,legacy_original,True,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch
20260722-0157,2026-07-22,S001,P1075,1,165.22,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1075,legacy_original,True,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline
20260722-0158,2026-07-22,S001,P1032,3,184.38,5,pickup,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1032,legacy_original,True,P1032,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,,,,,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge
20260722-0159,2026-07-22,S008,P1003,1,448.98,0,pickup,N,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260722-0160,2026-07-22,S003,P1070,1,202.52,0,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1070,legacy_original,True,P1070,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch,,,,,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch
20260722-0161,2026-07-22,S002,P1038,2,177.19,10,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1038,legacy_original,True,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,,,,,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch
20260722-0162,2026-07-22,S006,P1021,1,62.68,15,in_store,Y,,legacy,data/raw/orders/2026-07-22/orders.csv,2026-07-22,,,,,P1021,legacy_original,True,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,,,,,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works
20260723-0001,2026-07-23,S001,P1017,1,51.7,20,in_store,N,,legacy,data/raw/orders/2026-07-23/orders.csv,2026-07-23,,,,,P1017,legacy_original,True,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,,,,,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters
20260723-0002,2026-07-23,S001,P1040,2,87.05,20,ship_from_store,Y,,legacy,data/raw/orders/2026-07-23/orders.csv,2026-07-23,,,,,P1040,legacy_original,True,P1040,CanyonNomad XL Cooler 239,patio,cooler,TrailForge,,,,,CanyonNomad XL Cooler 239,patio,cooler,TrailForge
20260723-0003,2026-07-23,S001,P1031,4,156.18,10,in_store,Y,,legacy,data/raw/orders/2026-07-23/orders.csv,2026-07-23,,,,,P1031,legacy_original,True,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,,,,,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply
20260723-0004,2026-07-23,S002,P1046,1,233.42,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-23/orders.csv,2026-07-23,,,,,P1046,legacy_original,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,,,,,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
20260723-0005,2026-07-23,S008,P1056,2,136.81,5,in_store,Y,,legacy,data/raw/orders/2026-07-23/orders.csv,2026-07-23,,,,,P1056,legacy_original,True,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,,,,,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge
20260723-0006,2026-07-23,S006,P1033,3,151.57,20,in_store,Y,,legacy,data/raw/orders/2026-07-23/orders.csv,2026-07-23,,,,,P1033,legacy_original,True,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,,,,,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters
