order_id,order_date,store_id,product_id,new_product_id,canonical_product_id,canonical_product_name,quantity,unit_price,discount_pct,net_sales,sales_channel,loyalty_member
20260728-0026,2026-07-28,S003,,NP5072,NP5072,SummitRover Cooler,2,715.71,10,1431.42,in_store,Y
20260728-0027,2026-07-28,S007,,NP5076,NP5076,PeakNomad Trail Shoes,4,149.26,5,597.04,ship_from_store,Y
20260728-0028,2026-07-28,S005,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,2,166.43,5,332.86,in_store,Y
20260728-0029,2026-07-28,S005,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,4,339.67,15,1358.68,in_store,Y
20260728-0030,2026-07-28,S002,,NP5002,NP5002,RidgeRover Mid Trail Shoes 201,1,205.57,0,205.57,in_store,N
20260728-0031,2026-07-28,S007,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,2,364.67,15,729.34,in_store,Y
20260728-0032,2026-07-28,S002,,NP5076,NP5076,PeakNomad Trail Shoes,2,125.7,20,251.4,in_store,Y
20260728-0033,2026-07-28,S006,,NP5025,NP5025,PineRunner Lightweight Jacket 224,1,115.3,5,115.3,pickup,Y
20260728-0034,2026-07-28,S005,,NP5042,NP5042,VistaRover Trail Tumbler 241,4,95.51,15,382.04,in_store,Y
20260728-0035,2026-07-28,S006,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,2,144.84,0,289.68,in_store,Y
20260728-0036,2026-07-28,S006,,NP5052,NP5052,Storm Nomad Compact Cooler 251,2,359.25,5,718.5,in_store,Y
20260728-0037,2026-07-28,S006,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,1,148.91,15,148.91,ship_from_store,Y
20260728-0038,2026-07-28,S005,,NP5040,NP5040,CanyonNomad XL Cooler 239,1,107.52,0,107.52,pickup,Y
20260728-0039,2026-07-28,S005,,NP5069,NP5069,BoulderNomad Patio Heater,2,188.06,15,376.12,in_store,Y
20260728-0040,2026-07-28,S004,,NP5009,NP5009,PineRunner 4P Tent 208,1,118.72,0,118.72,pickup,Y
20260728-0041,2026-07-28,S004,,NP5015,NP5015,MoonRambler Ultralight Camp Chair 214,1,190.74,0,190.74,ship_from_store,Y
20260728-0042,2026-07-28,S002,,NP5064,NP5064,PeakNomad-XL-Cooler-263,1,524.54,20,524.54,ship_from_store,Y
20260728-0043,2026-07-28,S006,,NP5034,NP5034,RidgeRover Deluxe Patio Heater 233,1,168.67,0,168.67,in_store,Y
20260728-0044,2026-07-28,S001,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,2,207.39,0,414.78,ship_from_store,Y
20260728-0045,2026-07-28,S008,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,2,110.19,10,220.38,in_store,Y
20260728-0046,2026-07-28,S005,,NP5063,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,1,77.22,0,77.22,in_store,Y
20260728-0047,2026-07-28,S004,,NP5013,NP5013,FieldRunner Packable Jacket 212,1,89.49,10,89.49,ship_from_store,Y
20260728-0048,2026-07-28,S008,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,2,122.26,5,244.52,in_store,Y
20260728-0049,2026-07-28,S005,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,1,441.63,0,441.63,ship_from_store,Y
20260728-0050,2026-07-28,S006,,NP5065,NP5065,SummitRunner Mini Battery Pack 264 Pro,1,86.14,20,86.14,in_store,Y
20260728-0051,2026-07-28,S008,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,3,102.85,20,308.55,in_store,N
20260728-0052,2026-07-28,S003,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,2,133.32,20,266.64,pickup,N
20260728-0053,2026-07-28,S004,,NP5025,NP5025,PineRunner Lightweight Jacket 224,1,97.1,20,97.1,in_store,Y
20260728-0054,2026-07-28,S004,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,4,128.7,0,514.8,pickup,Y
20260728-0055,2026-07-28,S003,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,2,247.56,0,495.12,ship_from_store,Y
20260728-0056,2026-07-28,S006,,NP5044,NP5044,CloudNomad Approach Trail Shoes 243,1,164.7,15,164.7,in_store,Y
20260728-0057,2026-07-28,S007,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,1,100.98,0,100.98,ship_from_store,N
20260728-0058,2026-07-28,S006,,NP5059,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,1,108.91,0,108.91,in_store,Y
20260728-0059,2026-07-28,S002,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,4,359.65,10,1438.6,in_store,N
20260728-0060,2026-07-28,S005,,NP5072,NP5072,SummitRover Cooler,4,795.23,0,3180.92,pickup,Y
20260728-0061,2026-07-28,S006,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,2,166.65,0,333.3,ship_from_store,Y
20260728-0062,2026-07-28,S001,,NP5007,NP5007,HearthRambler Storm proof Jacket 206,2,103.64,5,207.28,pickup,Y
20260728-0063,2026-07-28,S004,,NP5062,NP5062,SwitchbackRover-Wide-Trail-Shoes-261,3,163.29,0,489.87,in_store,Y
20260728-0064,2026-07-28,S004,,NP5006,NP5006,Trail Rover 20oz Tumbler 205,2,44.3,20,88.6,in_store,Y
20260728-0065,2026-07-28,S001,,NP5062,NP5062,SwitchbackRover-Wide-Trail-Shoes-261,1,163.29,0,163.29,in_store,Y
20260728-0066,2026-07-28,S004,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,4,158.32,5,633.28,in_store,Y
20260728-0067,2026-07-28,S002,,NP5004,NP5004,Storm Nomad Compact Cooler 203,1,87.17,20,87.17,in_store,Y
20260728-0068,2026-07-28,S004,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,1,157.67,10,157.67,in_store,Y
20260728-0069,2026-07-28,S002,,NP5007,NP5007,HearthRambler Storm proof Jacket 206,4,103.64,5,414.56,pickup,N
20260728-0070,2026-07-28,S006,,NP5004,NP5004,Storm Nomad Compact Cooler 203,3,108.96,0,326.88,in_store,Y
20260728-0071,2026-07-28,S006,,NP5073,NP5073,FieldRunner Battery Pack,2,91.38,0,182.76,in_store,Y
20260728-0072,2026-07-28,S003,,NP5076,NP5076,PeakNomad Trail Shoes,2,141.41,10,282.82,in_store,Y
20260728-0073,2026-07-28,S003,,NP5006,NP5006,Trail Rover 20oz Tumbler 205,1,44.3,20,44.3,in_store,Y
20260728-0074,2026-07-28,S001,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,2,141.65,15,283.3,in_store,Y
20260728-0075,2026-07-28,S008,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,1,95.93,5,95.93,in_store,Y
20260728-0076,2026-07-28,S003,,NP5018,NP5018,RidgeRover Trail Tumbler 217,1,150.17,0,150.17,in_store,Y
20260728-0077,2026-07-28,S006,,NP5021,NP5021,EmberRunner Basecamp Tent 220,1,73.7,0,73.7,in_store,N
20260728-0078,2026-07-28,S004,,NP5022,NP5022,Trail Rover Weekend Patio Heater 221,4,348.76,10,1395.04,in_store,Y
20260728-0079,2026-07-28,S007,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,2,137.23,20,274.46,pickup,Y
20260728-0080,2026-07-28,S006,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,2,80.78,20,161.56,in_store,N
20260728-0081,2026-07-28,S008,,NP5072,NP5072,SummitRover Cooler,1,675.95,15,675.95,in_store,Y
20260728-0082,2026-07-28,S004,,NP5048,NP5048,PeakNomad Travel Tumbler 247,3,58.16,20,174.48,in_store,Y
20260728-0083,2026-07-28,S008,,NP5064,NP5064,PeakNomad-XL-Cooler-263,1,524.54,20,524.54,in_store,Y
20260728-0084,2026-07-28,S005,,NP5040,NP5040,CanyonNomad XL Cooler 239,3,107.52,0,322.56,in_store,Y
20260728-0085,2026-07-28,S002,,NP5075,NP5075,MoonRambler Rain Shell,1,219.82,20,219.82,pickup,N
20260728-0086,2026-07-28,S007,,NP5006,NP5006,Trail Rover 20oz Tumbler 205,2,49.84,10,99.68,ship_from_store,Y
20260728-0087,2026-07-28,S003,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,2,247.56,0,495.12,in_store,Y
20260728-0088,2026-07-28,S004,,NP5059,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,1,103.46,5,103.46,pickup,Y
20260728-0089,2026-07-28,S008,,NP5004,NP5004,Storm Nomad Compact Cooler 203,3,108.96,0,326.88,ship_from_store,Y
20260728-0090,2026-07-28,S001,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,2,279.48,0,558.96,in_store,Y
20260728-0091,2026-07-28,S008,,NP5045,NP5045,FieldRunner Basecamp Tent 244,1,326.37,5,326.37,ship_from_store,Y
20260728-0092,2026-07-28,S005,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,2,251.53,10,503.06,pickup,N
20260728-0093,2026-07-28,S001,,NP5043,NP5043,BoulderRambler Alpine Jacket 242,1,237.41,0,237.41,in_store,Y
20260728-0094,2026-07-28,S001,,NP5048,NP5048,PeakNomad Travel Tumbler 247,1,58.16,20,58.16,in_store,N
20260728-0095,2026-07-28,S001,,NP5049,NP5049,SummitRunner Lightweight Jacket 248,1,223.44,0,223.44,in_store,Y
20260728-0096,2026-07-28,S003,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,1,72.66,0,72.66,in_store,Y
20260728-0097,2026-07-28,S004,,NP5076,NP5076,PeakNomad Trail Shoes,2,133.55,15,267.1,in_store,Y
20260728-0098,2026-07-28,S002,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,4,375.39,15,1501.56,in_store,Y
20260728-0099,2026-07-28,S008,,NP5015,NP5015,MoonRambler Ultralight Camp Chair 214,1,190.74,0,190.74,pickup,Y
20260728-0100,2026-07-28,S002,,NP5048,NP5048,PeakNomad Travel Tumbler 247,3,72.7,0,218.1,in_store,N
20260728-0101,2026-07-28,S006,,NP5016,NP5016,PeakNomad XL Cooler 215,1,648.67,0,648.67,pickup,N
20260729-0001,2026-07-29,S005,,NP5047,NP5047,MoonRambler Expedition Flashlight 246,1,58.07,0,58.07,ship_from_store,N
20260729-0002,2026-07-29,S004,,NP5075,NP5075,MoonRambler Rain Shell,2,274.77,0,549.54,in_store,N
20260729-0003,2026-07-29,S004,,NP5011,NP5011,BoulderRambler Rechargeable Flashlight 210,2,132.66,0,265.32,pickup,N
20260729-0004,2026-07-29,S006,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,3,223.58,20,670.74,in_store,Y
20260729-0005,2026-07-29,S001,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,1,247.56,0,247.56,in_store,Y
20260729-0006,2026-07-29,S003,,NP5027,NP5027,BoulderRambler 2P Camp Chair 226,1,93.13,0,93.13,pickup,Y
20260729-0007,2026-07-29,S006,,NP5011,NP5011,BoulderRambler Rechargeable Flashlight 210,1,126.03,5,126.03,pickup,N
20260729-0008,2026-07-29,S001,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,2,120.05,0,240.1,pickup,N
20260729-0009,2026-07-29,S004,,NP5063,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,2,65.64,15,131.28,in_store,Y
20260729-0010,2026-07-29,S005,,NP5068,NP5068,StormNomad-Approach-Trail-Shoes-267,1,77.68,10,77.68,in_store,Y
20260729-0011,2026-07-29,S007,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,1,110.19,10,110.19,pickup,N
20260729-0012,2026-07-29,S003,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,2,207.39,0,414.78,pickup,Y
20260729-0013,2026-07-29,S002,,NP5053,NP5053,EmberRunner Storm Kit Battery Pack 252,1,111.73,0,111.73,in_store,Y
20260729-0014,2026-07-29,S004,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,2,122.43,0,244.86,in_store,N
20260729-0015,2026-07-29,S007,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,1,279.48,0,279.48,pickup,Y
20260729-0016,2026-07-29,S004,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,2,210.43,15,420.86,in_store,N
20260729-0017,2026-07-29,S002,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,3,123.11,15,369.33,pickup,Y
20260729-0018,2026-07-29,S001,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,2,122.43,0,244.86,in_store,Y
20260729-0019,2026-07-29,S003,,NP5065,NP5065,SummitRunner Mini Battery Pack 264 Pro,2,96.9,10,193.8,ship_from_store,Y
20260729-0020,2026-07-29,S001,,NP5048,NP5048,PeakNomad Travel Tumbler 247,1,72.7,0,72.7,pickup,Y
20260729-0021,2026-07-29,S002,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,3,128.7,0,386.1,in_store,Y
20260729-0022,2026-07-29,S004,,NP5010,NP5010,VistaRover Deluxe Patio Heater 209,1,527.8,5,527.8,in_store,N
20260729-0023,2026-07-29,S007,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,2,115.87,20,231.74,in_store,Y
20260729-0024,2026-07-29,S003,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,3,441.63,0,1324.89,ship_from_store,Y
20260729-0025,2026-07-29,S003,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,2,108.05,10,216.1,in_store,Y
20260729-0026,2026-07-29,S006,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,2,88.37,0,176.74,in_store,Y
20260729-0027,2026-07-29,S007,,NP5071,NP5071,MoonScout Trail Shoes,1,176.04,20,176.04,pickup,N
20260729-0028,2026-07-29,S002,,NP5011,NP5011,BoulderRambler Rechargeable Flashlight 210,1,132.66,0,132.66,in_store,Y
20260729-0029,2026-07-29,S001,,NP5059,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,3,108.91,0,326.73,pickup,Y
20260729-0030,2026-07-29,S003,,NP5048,NP5048,PeakNomad Travel Tumbler 247,3,65.43,10,196.29,ship_from_store,Y
20260729-0031,2026-07-29,S003,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,1,128.56,0,128.56,in_store,Y
20260729-0032,2026-07-29,S005,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,1,148.91,15,148.91,in_store,Y
20260729-0033,2026-07-29,S006,,NP5016,NP5016,PeakNomad XL Cooler 215,2,616.24,5,1232.48,pickup,N
20260729-0034,2026-07-29,S002,,NP5062,NP5062,SwitchbackRover-Wide-Trail-Shoes-261,1,163.29,0,163.29,in_store,N
20260729-0035,2026-07-29,S005,,NP5071,NP5071,MoonScout Trail Shoes,1,209.05,5,209.05,in_store,N
20260729-0036,2026-07-29,S003,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,1,379.63,5,379.63,in_store,Y
20260729-0037,2026-07-29,S003,,NP5070,NP5070,FieldPacer Insulated Tumbler,2,143.21,0,286.42,in_store,Y
20260729-0038,2026-07-29,S005,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,1,201.48,5,201.48,in_store,Y
20260729-0039,2026-07-29,S003,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,2,137.23,20,274.46,in_store,Y
20260729-0040,2026-07-29,S004,,NP5025,NP5025,PineRunner Lightweight Jacket 224,1,121.37,0,121.37,ship_from_store,Y
20260729-0041,2026-07-29,S004,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,2,141.65,15,283.3,pickup,Y
20260729-0042,2026-07-29,S003,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,1,88.37,0,88.37,in_store,Y
20260729-0043,2026-07-29,S007,,NP5065,NP5065,SummitRunner Mini Battery Pack 264 Pro,3,96.9,10,290.7,in_store,N
20260729-0044,2026-07-29,S002,,NP5036,NP5036,Storm Nomad 32oz Tumbler 235,1,156.45,0,156.45,ship_from_store,N
20260729-0045,2026-07-29,S002,,NP5022,NP5022,Trail Rover Weekend Patio Heater 221,1,329.38,15,329.38,pickup,Y
20260729-0046,2026-07-29,S004,,NP5068,NP5068,StormNomad-Approach-Trail-Shoes-267,2,73.36,15,146.72,ship_from_store,Y
20260729-0047,2026-07-29,S002,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,2,279.48,0,558.96,in_store,Y
20260729-0048,2026-07-29,S007,,NP5033,NP5033,SummitRunner 4P Tent 232,2,178.22,5,356.44,in_store,Y
20260729-0049,2026-07-29,S007,,NP5004,NP5004,Storm Nomad Compact Cooler 203,4,87.17,20,348.68,in_store,Y
20260729-0050,2026-07-29,S001,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,2,130.36,10,260.72,in_store,Y
20260729-0051,2026-07-29,S007,,NP5011,NP5011,BoulderRambler Rechargeable Flashlight 210,4,106.13,20,424.52,ship_from_store,Y
20260729-0052,2026-07-29,S006,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,1,379.63,5,379.63,in_store,N
20260729-0053,2026-07-29,S004,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,2,190.41,5,380.82,in_store,Y
20260729-0054,2026-07-29,S002,,NP5038,NP5038,Trail Rover Wide Trail Shoes 237,4,198.18,0,792.72,pickup,Y
20260729-0055,2026-07-29,S007,,NP5004,NP5004,Storm Nomad Compact Cooler 203,2,92.62,15,185.24,in_store,Y
20260729-0056,2026-07-29,S002,,NP5048,NP5048,PeakNomad Travel Tumbler 247,1,72.7,0,72.7,in_store,N
20260729-0057,2026-07-29,S008,,NP5028,NP5028,CloudNomad Compact Cooler 227,3,629.06,0,1887.18,in_store,Y
20260729-0058,2026-07-29,S001,,NP5063,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,1,73.36,5,73.36,ship_from_store,Y
20260729-0059,2026-07-29,S004,,NP5021,NP5021,EmberRunner Basecamp Tent 220,3,73.7,0,221.1,in_store,Y
20260729-0060,2026-07-29,S004,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,2,359.65,10,719.3,in_store,Y
20260729-0061,2026-07-29,S003,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,1,128.56,0,128.56,in_store,Y
20260729-0062,2026-07-29,S001,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,1,375.39,15,375.39,in_store,Y
20260729-0063,2026-07-29,S004,,NP5025,NP5025,PineRunner Lightweight Jacket 224,2,121.37,0,242.74,ship_from_store,Y
20260729-0064,2026-07-29,S004,,NP5071,NP5071,MoonScout Trail Shoes,2,198.05,10,396.1,pickup,Y
20260729-0065,2026-07-29,S002,,NP5074,NP5074,SwitchbackRover Insulated Tumbler,1,163.7,0,163.7,in_store,Y
20260729-0066,2026-07-29,S006,,NP5019,NP5019,CreekRambler Alpine Jacket 218,2,152.94,15,305.88,in_store,Y
20260729-0067,2026-07-29,S008,,NP5047,NP5047,MoonRambler Expedition Flashlight 246,4,58.07,0,232.28,in_store,Y
20260729-0068,2026-07-29,S006,,NP5021,NP5021,EmberRunner Basecamp Tent 220,3,70.02,5,210.06,in_store,N
20260729-0069,2026-07-29,S006,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,4,114.05,5,456.2,pickup,Y
20260729-0070,2026-07-29,S001,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,2,109.28,15,218.56,pickup,Y
20260729-0071,2026-07-29,S003,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,1,200.43,0,200.43,ship_from_store,Y
20260729-0072,2026-07-29,S003,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,1,120.05,0,120.05,pickup,Y
20260729-0073,2026-07-29,S004,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,2,200.43,0,400.86,pickup,Y
20260729-0074,2026-07-29,S003,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,1,237.56,15,237.56,ship_from_store,N
20260729-0075,2026-07-29,S005,,NP5041,NP5041,PineRunner Mini Battery Pack 240,2,50.86,5,101.72,pickup,Y
20260729-0076,2026-07-29,S008,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,1,343.22,20,343.22,in_store,N
20260729-0077,2026-07-29,S001,,NP5028,NP5028,CloudNomad Compact Cooler 227,2,534.7,15,1069.4,in_store,Y
20260729-0078,2026-07-29,S008,,NP5021,NP5021,EmberRunner Basecamp Tent 220,3,70.02,5,210.06,in_store,Y
20260729-0079,2026-07-29,S003,,NP5056,NP5056,CanyonNomad Waterproof Trail Shoes 255,1,148.79,0,148.79,in_store,N
20260729-0080,2026-07-29,S003,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,1,80.78,20,80.78,ship_from_store,Y
20260729-0081,2026-07-29,S006,,NP5053,NP5053,EmberRunner Storm Kit Battery Pack 252,1,111.73,0,111.73,in_store,Y
20260729-0082,2026-07-29,S005,,NP5009,NP5009,PineRunner 4P Tent 208,1,112.78,5,112.78,pickup,Y
20260729-0083,2026-07-29,S008,,NP5069,NP5069,BoulderNomad Patio Heater,2,221.25,0,442.5,ship_from_store,N
20260729-0084,2026-07-29,S004,,NP5037,NP5037,EmberRunner Packable Jacket 236,1,84.91,5,84.91,ship_from_store,Y
20260729-0085,2026-07-29,S007,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,4,212.08,0,848.32,pickup,Y
20260729-0086,2026-07-29,S006,,NP5044,NP5044,CloudNomad Approach Trail Shoes 243,1,155.01,20,155.01,pickup,N
20260729-0087,2026-07-29,S006,,NP5011,NP5011,BoulderRambler Rechargeable Flashlight 210,3,106.13,20,318.39,in_store,Y
20260729-0088,2026-07-29,S001,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,3,122.13,5,366.39,in_store,N
20260729-0089,2026-07-29,S007,,NP5018,NP5018,RidgeRover Trail Tumbler 217,2,142.66,5,285.32,pickup,Y
20260729-0090,2026-07-29,S007,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,1,166.65,0,166.65,pickup,N
20260729-0091,2026-07-29,S008,,NP5053,NP5053,EmberRunner Storm Kit Battery Pack 252,1,94.97,15,94.97,pickup,N
20260729-0092,2026-07-29,S004,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,1,419.55,5,419.55,in_store,Y
20260729-0093,2026-07-29,S004,,NP5034,NP5034,RidgeRover Deluxe Patio Heater 233,1,168.67,0,168.67,pickup,N
20260729-0094,2026-07-29,S007,,NP5045,NP5045,FieldRunner Basecamp Tent 244,1,343.55,0,343.55,in_store,N
20260729-0095,2026-07-29,S001,,NP5062,NP5062,SwitchbackRover-Wide-Trail-Shoes-261,4,146.96,10,587.84,in_store,Y
20260729-0096,2026-07-29,S004,,NP5002,NP5002,RidgeRover Mid Trail Shoes 201,1,174.73,15,174.73,ship_from_store,N
20260729-0097,2026-07-29,S005,,NP5027,NP5027,BoulderRambler 2P Camp Chair 226,2,93.13,0,186.26,in_store,Y
20260729-0098,2026-07-29,S008,,NP5017,NP5017,SummitRunner Mini Battery Pack 216,3,60.12,5,180.36,pickup,Y
20260729-0099,2026-07-29,S001,,NP5006,NP5006,Trail Rover 20oz Tumbler 205,3,49.84,10,149.52,ship_from_store,Y
20260729-0100,2026-07-29,S004,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,4,122.43,0,489.72,in_store,Y
20260729-0101,2026-07-29,S004,,NP5071,NP5071,MoonScout Trail Shoes,1,198.05,10,198.05,ship_from_store,Y
20260729-0102,2026-07-29,S004,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,2,109.39,15,218.78,ship_from_store,Y
20260729-0103,2026-07-29,S003,,NP5009,NP5009,PineRunner 4P Tent 208,1,106.85,10,106.85,pickup,Y
20260729-0104,2026-07-29,S001,,NP5069,NP5069,BoulderNomad Patio Heater,1,177.0,20,177.0,in_store,Y
20260729-0105,2026-07-29,S004,,NP5035,NP5035,CreekRambler Rechargeable Flashlight 234,1,122.62,15,122.62,pickup,N
20260729-0106,2026-07-29,S006,,NP5058,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,287.12,0,287.12,ship_from_store,N
20260729-0107,2026-07-29,S004,,NP5016,NP5016,PeakNomad XL Cooler 215,4,648.67,0,2594.68,in_store,N
20260729-0108,2026-07-29,S004,,NP5069,NP5069,BoulderNomad Patio Heater,1,210.19,5,210.19,pickup,Y
20260729-0109,2026-07-29,S005,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,1,122.43,0,122.43,ship_from_store,N
20260729-0110,2026-07-29,S001,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,2,79.53,10,159.06,in_store,Y
20260729-0111,2026-07-29,S003,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,1,122.13,5,122.13,pickup,N
20260729-0112,2026-07-29,S004,,NP5028,NP5028,CloudNomad Compact Cooler 227,1,503.25,20,503.25,in_store,N
20260729-0113,2026-07-29,S002,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,1,210.43,15,210.43,in_store,Y
20260729-0114,2026-07-29,S008,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,4,397.47,10,1589.88,ship_from_store,Y
20260729-0115,2026-07-29,S003,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,1,197.02,5,197.02,in_store,Y
20260729-0116,2026-07-29,S003,,NP5035,NP5035,CreekRambler Rechargeable Flashlight 234,1,144.26,0,144.26,ship_from_store,N
20260729-0117,2026-07-29,S001,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,2,79.53,10,159.06,in_store,Y
20260729-0118,2026-07-29,S004,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,1,190.41,5,190.41,ship_from_store,Y
20260729-0119,2026-07-29,S001,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,2,88.37,0,176.74,ship_from_store,Y
20260729-0120,2026-07-29,S002,,NP5049,NP5049,SummitRunner Lightweight Jacket 248,1,189.92,15,189.92,pickup,Y
20260729-0121,2026-07-29,S001,,NP5072,NP5072,SummitRover Cooler,3,795.23,0,2385.69,in_store,Y
20260729-0122,2026-07-29,S003,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,3,157.67,10,473.01,in_store,N
20260729-0123,2026-07-29,S007,,NP5027,NP5027,BoulderRambler 2P Camp Chair 226,1,93.13,0,93.13,pickup,N
20260729-0124,2026-07-29,S008,,NP5015,NP5015,MoonRambler Ultralight Camp Chair 214,2,152.59,20,305.18,pickup,N
20260729-0125,2026-07-29,S001,,NP5071,NP5071,MoonScout Trail Shoes,1,187.04,15,187.04,in_store,Y
20260729-0126,2026-07-29,S006,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,2,102.96,20,205.92,pickup,Y
20260729-0127,2026-07-29,S004,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,1,140.15,20,140.15,in_store,Y
20260729-0128,2026-07-29,S002,,NP5042,NP5042,VistaRover Trail Tumbler 241,4,112.36,0,449.44,in_store,N
20260729-0129,2026-07-29,S006,,NP5034,NP5034,RidgeRover Deluxe Patio Heater 233,2,168.67,0,337.34,ship_from_store,Y
20260729-0130,2026-07-29,S004,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,3,386.12,10,1158.36,ship_from_store,N
20260729-0131,2026-07-29,S008,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,2,429.02,0,858.04,in_store,Y
20260729-0132,2026-07-29,S005,,NP5004,NP5004,Storm Nomad Compact Cooler 203,3,92.62,15,277.86,in_store,Y
